"DATE","TRAJ","SHORT_TRAJ","AMP_TMP2M_mean","AMP_RH_mean","AMP_WS_mean","AMP_PREC_sum","O3_max","PM10","PM2.5"
1997-01-30,1,1,-1.45,77.59375,0.346875,0,NA,NA,NA
1997-01-31,4,1,-9,91.5294117647059,0.105882352941176,0,NA,NA,NA
1997-02-01,4,1,-5.19387755102041,82.1224489795918,0.291836734693878,0,NA,NA,NA
1997-02-02,8,2,-7.28367346938775,75.4081632653061,0.308163265306122,0,NA,NA,NA
1997-02-03,7,1,-6.70816326530612,74.8979591836735,0.259183673469388,0,NA,NA,NA
1997-02-04,6,5,0.481632653061224,79.6938775510204,1.1265306122449,0,NA,NA,NA
1997-02-05,5,5,3.5469387755102,86.0204081632653,1.02244897959184,0.8,NA,NA,NA
1997-02-06,2,2,-1.98163265306122,88.3469387755102,0.287755102040816,0,NA,NA,NA
1997-02-07,8,2,-2.22857142857143,75.5714285714286,0.212244897959184,0,NA,NA,NA
1997-02-08,8,2,0.579591836734694,69.4489795918367,0.191836734693878,0,NA,NA,NA
1997-02-09,8,1,-0.369387755102041,69.265306122449,0.206122448979592,0,NA,NA,NA
1997-02-10,8,1,2.40612244897959,66.7755102040816,0.43265306122449,0,NA,NA,NA
1997-02-11,2,5,5.61428571428571,76.1836734693878,1.09591836734694,0,NA,NA,NA
1997-02-12,3,4,7.89183673469388,79.469387755102,1.96734693877551,2427.7,NA,NA,NA
1997-02-13,3,5,5.12916666666667,85.6875,2.08958333333333,9.1,NA,NA,NA
1997-02-14,3,4,5.03469387755102,72.8775510204082,1.33265306122449,0,NA,NA,NA
1997-02-15,3,2,3.59591836734694,88.2244897959184,0.591836734693878,9.3,NA,NA,NA
1997-02-16,4,2,0.589795918367347,73.5102040816327,0.536734693877551,0,NA,NA,NA
1997-02-17,1,2,-2.85714285714286,76.7959183673469,0.324489795918367,0,NA,NA,NA
1997-02-18,9,1,0.326530612244898,68.3061224489796,0.316326530612245,0,NA,NA,NA
1997-02-19,4,2,0.593877551020408,64.1632653061225,0.283673469387755,0,NA,NA,NA
1997-02-20,4,1,1.24897959183673,73.0204081632653,0.86734693877551,0,NA,NA,NA
1997-02-21,4,5,3.39183673469388,69.6122448979592,1.08163265306122,0,NA,NA,NA
1997-02-22,2,1,3.63469387755102,69.3469387755102,0.228571428571429,0,NA,NA,NA
1997-02-23,4,5,4.76530612244898,73.6734693877551,1.31020408163265,0,NA,NA,NA
1997-02-24,3,5,7.37755102040816,80.4897959183673,2.23877551020408,0.3,NA,NA,NA
1997-02-25,3,4,9.43469387755102,81.265306122449,1.59795918367347,0.2,NA,NA,NA
1997-02-26,3,4,7.53061224489796,86.8979591836735,1.92448979591837,18.7,NA,NA,NA
1997-02-27,4,2,2.62857142857143,82,0.283673469387755,0,NA,NA,NA
1997-02-28,4,2,0.763265306122449,75.469387755102,0.283673469387755,0,NA,NA,NA
1997-03-01,7,1,3.98367346938775,70.1020408163265,0.204081632653061,0,NA,NA,NA
1997-03-02,7,1,5.39795918367347,68.4081632653061,0.255102040816327,0,NA,NA,NA
1997-03-03,8,2,7.51224489795918,64.0408163265306,0.218367346938776,0,NA,NA,NA
1997-03-04,8,3,3.90816326530612,77,0.3,0,NA,NA,NA
1997-03-05,8,3,6.80612244897959,77.3673469387755,0.281632653061224,0,NA,NA,NA
1997-03-06,8,3,4.04897959183673,79.1428571428571,0.26530612244898,0,NA,NA,NA
1997-03-07,9,2,3.4375,80.3958333333333,0.214583333333333,0,NA,NA,NA
1997-03-08,8,2,1.63061224489796,63.1836734693878,0.3,0,NA,NA,NA
1997-03-09,4,3,2.11428571428571,59.9387755102041,0.228571428571429,0,NA,NA,NA
1997-03-10,8,3,5.6734693877551,63.3469387755102,0.318367346938775,0,NA,NA,NA
1997-03-11,4,2,1.67755102040816,63.6122448979592,0.43265306122449,0,NA,NA,NA
1997-03-12,1,1,2.02040816326531,67.6938775510204,0.314285714285714,0,NA,NA,NA
1997-03-13,1,2,6.41020408163265,61.2857142857143,0.318367346938775,0,NA,NA,NA
1997-03-14,2,1,5.5,71.1836734693878,0.248979591836735,0,NA,NA,NA
1997-03-15,2,1,6.02040816326531,74,0.322448979591837,0,NA,NA,NA
1997-03-16,5,5,7.59387755102041,69,0.381632653061225,0,NA,NA,NA
1997-03-17,9,3,8.02708333333333,63.1041666666667,0.6625,0,NA,NA,NA
1997-03-18,6,2,2.22857142857143,65.5510204081633,0.453061224489796,0.3,NA,NA,NA
1997-03-19,7,1,-0.216326530612245,94.2857142857143,0.185714285714286,14.5,NA,NA,NA
1997-03-20,9,2,2.27142857142857,86.0816326530612,0.420408163265306,21.2,NA,NA,NA
